paperID,rank,title,PublicationDate,referenceCount,citationCount,ConferenceID,JournalID,year,venu,authorsName,abstract,isKeyPaper
1484124927,21081,CrocoCosmos — 3D Visualization of Large Object-Oriented Programs,2004-01-01,19,14,1191926394,,2004,Graph Drawing (GD),"Claus Lewerentz, Andreas Noack","Software belongs to the most complex human-made artifacts. The size and complexity of programs has constantly grown over the last years. Today in many application domains (e.g., e-business, switching systems) software systems with millions of lines of code are constructed. They consist of many thousands of components and subsystems. Prefabricated frameworks and component technology make it possible to quickly build very large programs which typically go through a long lasting evolution process with adaptations and extensions of the existing code. Such reengineering and maintenance activities require good support for program analysis and understanding. In the context of program comprehension typical questions are xe2x80x9cHow good is the quality of the program with respect to maintainability?xe2x80x9d, xe2x80x9cWhere are the most critical parts?xe2x80x9d, xe2x80x9cWhat is the overall structure of the system?xe2x80x9d, xe2x80x9cHow are particular parts interdependent?xe2x80x9d(cf. [19], [21]).",1
1484325138,22893,The Size of the Open Sphere of Influence Graph in Linfty Metric Spaces,1998-08-01,2,2,1191926394,,1998,Graph Drawing (GD),Michael Soss,"Let V be a set of distinct points in some metric space. For each point x xe2x88x88 V, let r x be the distance from x to its nearest neighbour, and let s x be the open ball centered at x with radius equal to the distance from x to its nearest neighbour. We refer to these balls as the spheres of influence of the set V. The open sphere of influence graph on V is defined as the graph where (x,y) is an edge if and only if s x and s y intersect.",1
1484937713,21724,Integration of Declarative and Algorithmic Approaches for Layout Creation,1994-10-10,14,18,1191926394,,1994,Graph Drawing (GD),"Tao Lin, Peter Eades","To be useful for a diagram-based interactive visualization system, a layout creation method should satisfy many requirements including user controllability, computational efficiency, flexibility and reusability. The layout created by the method should also be readable, and should conform to the semantics and syntax to the application. Unfortunately, the two traditional approaches (algorithmic and declarative) to layout creation are inadequate to meet these requirements. This paper illustrates a novel layout creation approach which integrates these two traditional approaches and satisfies the requirements mentioned above.",1
1485323191,20823,A Polyhedral Approach to the Multi-Layer Crossing Minimization Problem,1997-09-18,16,51,1191926394,,1997,Graph Drawing (GD),"Michael Jünger, Eva K. Lee, Petra Mutzel, Thomas Odenthal","We study the multi-layer crossing minimization problem from a polyhedral point of view. After the introduction of an integer programming formulation of the multi-layer crossing minimization problem, we examine the 2-layer case and derive several classes of facets of the associated polytope. Preliminary computational results for 2- and 3-layer instances indicate, that the usage of the corresponding facet-defining inequalities in a branch-and-cut approach may only lead to a practically useful algorithm, if deeper polyhedral studies are conducted.",1
1485754050,23947,A Framework for Complexity Management in Graph Visualization,2002-08-26,0,0,1191926394,,2002,Graph Drawing (GD),"Ugur Dogrusoz, Burkay Genç","We present a comprehensive framework for development of complexity management techniques in graph visualization tools. The presented architecture is capable of managing multiple associated graphs with navigation links and nesting of graphs as well as ghosting, folding and hiding of unwanted graph elements. The theoretical analyses show that the involved data structures and algorithms are quite effcient, and an implementation in a graph drawing tool has proven to be successful.",1
1485833450,20893,Rectangle of influence drawings of graphs without filled 3-cycles,1999-09-15,10,28,1191926394,,1999,Graph Drawing (GD),"Therese C. Biedl, Anna Bretscher, Henk Meijer","In this paper, we study rectangle of influence drawings, i.e., drawings of graphs such that for any edge the axis-parallel rectangle defined by the two endpoints of the edge is empty. Specifically, we show that if G is a planar graph without filled 3-cycles, i.e., a planar graph that can be drawn such that the interior of every 3-cycle is empty, then G has a rectangle of influence drawing.",1
1486374374,21604,VGJ: Visualizing Graphs Through Java,1998-08-01,3,9,1191926394,,1998,Graph Drawing (GD),"Carolyn McCreary, Larry A. Barowski","VGJ is an automated system capable of converting a textual description or a drawing of a graph into a well organized and readable layout of the graph. VGJ (visualizing graphs with Java), includes a graph editor and a set of algorithms that will automatically layout and draw a graph. The graph drawing package can be accessed through the web at: www.tufts.edu/ mccreary/graph_drawing.html.",1
1486733957,20750,On the Hardness of Orthogonal-Order Preserving Graph Drawing,2009-02-05,17,8,1191926394,,2009,Graph Drawing (GD),"Ulrik Brandes, Barbara Pampel","There are several scenarios in which a given drawing of a graph is to be modified subject to preservation constraints. Examples include shape simplification, sketch-based, and dynamic graph layout. While the orthogonal ordering of vertices is a natural and frequently called for preservation constraint, we show that, unfortunately, it results in severe algorithmic difficulties even for the simplest graphs. More precisely, we show that orthogonal-order preserving rectilinear and uniform edge length drawing is ${mathcal NP}$-hard even for paths.",1
1486887976,21416,Automatic Graph Clustering,1996-09-18,0,20,1191926394,,1996,Graph Drawing (GD),"Reinhard Sablowski, Arne Frick",,1
1486951072,21275,An Alternative Method to Crossing Minimization on Hierarchical Graphs,1996-09-18,29,23,1191926394,,1996,Graph Drawing (GD),Petra Mutzel,"A common method for drawing directed graphs is, as a first step, to partition the vertices into a set of k levels and then, as a second step, to permute the vertices within the levels such that the number of crossings is minimized. We suggest an alternative method for the second step, namely, removing the minimal number of edges such that the resulting graph is k-level planar. For the final diagram the removed edges are reinserted into a k-level planar drawing. Hence, instead of considering the k-level crossing minimization problem, we suggest solving the k-level planarization problem. In this paper we address the case k=2. First, we give a motivation for our approach. Then, we address the problem of extracting a 2-level planar subgraph of maximum weight in a given 2-level graph. This problem is NP-hard. Based on a characterization of 2-level planar graphs, we give an integer linear programming formulation for the 2-level planarization problem. Moreover, we define and investigate the polytope (2mathcal{L}mathcal{P}mathcal{S})(G) associated with the set of all 2-level planar subgraphs of a given 2-level graph G. We will see that this polytope has full dimension and that the inequalities occuring in the integer linear description are facet-defining for (2mathcal{L}mathcal{P}mathcal{S})(G). The inequalities in the integer linear programming formulation can be separated in polynomial time, hence they can be used efficiently in a cutting plane method for solving practical instances of the 2-level planarization problem. Furthermore, we derive new inequalities that substantially improve the quality of the obtained solution. We report on first computational results.",1
